vid,file_path,source,x1,y1,x2,y2,frame_width,frame_height,detection_rate,num_sampled_frames,num_detected_frames,failed,error
G1nq4fYZiyQ_6-8-rgb_front,D:\how2sign\test\G1nq4fYZiyQ_6-8-rgb_front.mp4,how2sign,299,0,1089,720,1280,720,1.0,34,34,False,
G1nq4fYZiyQ_7-8-rgb_front,D:\how2sign\test\G1nq4fYZiyQ_7-8-rgb_front.mp4,how2sign,326,86,1123,720,1280,720,1.0,29,29,False,
G21Gx_C18IA_0-2-rgb_front,D:\how2sign\test\G21Gx_C18IA_0-2-rgb_front.mp4,how2sign,401,165,880,720,1280,720,1.0,17,17,False,
G21Gx_C18IA_1-2-rgb_front,D:\how2sign\test\G21Gx_C18IA_1-2-rgb_front.mp4,how2sign,430,172,908,720,1280,720,1.0,16,16,False,
G21Gx_C18IA_10-2-rgb_front,D:\how2sign\test\G21Gx_C18IA_10-2-rgb_front.mp4,how2sign,366,194,895,703,1280,720,1.0,14,14,False,
G21Gx_C18IA_5-2-rgb_front,D:\how2sign\test\G21Gx_C18IA_5-2-rgb_front.mp4,how2sign,442,155,902,720,1280,720,1.0,26,26,False,
G21Gx_C18IA_6-2-rgb_front,D:\how2sign\test\G21Gx_C18IA_6-2-rgb_front.mp4,how2sign,374,161,970,720,1280,720,1.0,34,34,False,
G21Gx_C18IA_8-2-rgb_front,D:\how2sign\test\G21Gx_C18IA_8-2-rgb_front.mp4,how2sign,334,156,1040,720,1280,720,1.0,24,24,False,
G23G21G49dk_0-2-rgb_front,D:\how2sign\test\G23G21G49dk_0-2-rgb_front.mp4,how2sign,398,162,970,720,1280,720,1.0,37,37,False,
G23G21G49dk_15-2-rgb_front,D:\how2sign\test\G23G21G49dk_15-2-rgb_front.mp4,how2sign,444,196,866,713,1280,720,1.0,15,15,False,
G23G21G49dk_3-2-rgb_front,D:\how2sign\test\G23G21G49dk_3-2-rgb_front.mp4,how2sign,351,174,951,720,1280,720,1.0,28,28,False,
G23G21G49dk_4-2-rgb_front,D:\how2sign\test\G23G21G49dk_4-2-rgb_front.mp4,how2sign,404,190,891,706,1280,720,1.0,10,10,False,
G23G21G49dk_8-2-rgb_front,D:\how2sign\test\G23G21G49dk_8-2-rgb_front.mp4,how2sign,425,206,879,695,1280,720,1.0,10,10,False,
G23G21G49dk_9-2-rgb_front,D:\how2sign\test\G23G21G49dk_9-2-rgb_front.mp4,how2sign,423,196,897,716,1280,720,1.0,14,14,False,
G25fic3QxDk_10-10-rgb_front,D:\how2sign\test\G25fic3QxDk_10-10-rgb_front.mp4,how2sign,294,114,1050,720,1280,720,1.0,18,18,False,
G25fic3QxDk_10-5-rgb_front,D:\how2sign\test\G25fic3QxDk_10-5-rgb_front.mp4,how2sign,362,117,972,641,1280,720,1.0,23,23,False,
G25fic3QxDk_2-10-rgb_front,D:\how2sign\test\G25fic3QxDk_2-10-rgb_front.mp4,how2sign,379,122,1057,709,1280,720,1.0,20,20,False,
G25fic3QxDk_2-5-rgb_front,D:\how2sign\test\G25fic3QxDk_2-5-rgb_front.mp4,how2sign,286,110,1055,644,1280,720,1.0,27,27,False,
G25fic3QxDk_3-10-rgb_front,D:\how2sign\test\G25fic3QxDk_3-10-rgb_front.mp4,how2sign,359,104,1032,720,1280,720,1.0,20,20,False,
G25fic3QxDk_3-5-rgb_front,D:\how2sign\test\G25fic3QxDk_3-5-rgb_front.mp4,how2sign,335,131,1019,639,1280,720,1.0,27,27,False,
G25fic3QxDk_4-10-rgb_front,D:\how2sign\test\G25fic3QxDk_4-10-rgb_front.mp4,how2sign,391,135,1008,696,1280,720,1.0,18,18,False,
G25fic3QxDk_4-5-rgb_front,D:\how2sign\test\G25fic3QxDk_4-5-rgb_front.mp4,how2sign,364,117,983,696,1280,720,1.0,24,24,False,
G25fic3QxDk_5-10-rgb_front,D:\how2sign\test\G25fic3QxDk_5-10-rgb_front.mp4,how2sign,338,117,1019,720,1280,720,1.0,26,26,False,
G25fic3QxDk_6-10-rgb_front,D:\how2sign\test\G25fic3QxDk_6-10-rgb_front.mp4,how2sign,364,130,1066,678,1280,720,1.0,13,13,False,
G25fic3QxDk_6-5-rgb_front,D:\how2sign\test\G25fic3QxDk_6-5-rgb_front.mp4,how2sign,383,127,963,628,1280,720,1.0,16,16,False,
G25fic3QxDk_8-10-rgb_front,D:\how2sign\test\G25fic3QxDk_8-10-rgb_front.mp4,how2sign,364,122,1070,711,1280,720,1.0,19,19,False,
G25fic3QxDk_8-5-rgb_front,D:\how2sign\test\G25fic3QxDk_8-5-rgb_front.mp4,how2sign,387,138,968,641,1280,720,1.0,25,25,False,
G2Go6a76xd0_0-5-rgb_front,D:\how2sign\test\G2Go6a76xd0_0-5-rgb_front.mp4,how2sign,336,103,1010,716,1280,720,1.0,36,36,False,
G2Go6a76xd0_1-5-rgb_front,D:\how2sign\test\G2Go6a76xd0_1-5-rgb_front.mp4,how2sign,347,130,972,635,1280,720,1.0,23,23,False,
G2Go6a76xd0_10-5-rgb_front,D:\how2sign\test\G2Go6a76xd0_10-5-rgb_front.mp4,how2sign,355,111,989,677,1280,720,1.0,16,16,False,
G2Go6a76xd0_11-5-rgb_front,D:\how2sign\test\G2Go6a76xd0_11-5-rgb_front.mp4,how2sign,363,129,984,679,1280,720,1.0,16,16,False,
G2Go6a76xd0_2-5-rgb_front,D:\how2sign\test\G2Go6a76xd0_2-5-rgb_front.mp4,how2sign,342,132,975,638,1280,720,1.0,15,15,False,
G2Go6a76xd0_4-5-rgb_front,D:\how2sign\test\G2Go6a76xd0_4-5-rgb_front.mp4,how2sign,333,120,1017,665,1280,720,1.0,30,30,False,
G2Go6a76xd0_5-5-rgb_front,D:\how2sign\test\G2Go6a76xd0_5-5-rgb_front.mp4,how2sign,353,109,1000,681,1280,720,1.0,22,22,False,
G2Go6a76xd0_7-5-rgb_front,D:\how2sign\test\G2Go6a76xd0_7-5-rgb_front.mp4,how2sign,326,118,1032,659,1280,720,1.0,34,34,False,
G2Go6a76xd0_8-5-rgb_front,D:\how2sign\test\G2Go6a76xd0_8-5-rgb_front.mp4,how2sign,331,112,1020,679,1280,720,1.0,24,24,False,
G2VzB5-JkRA_10-10-rgb_front,D:\how2sign\test\G2VzB5-JkRA_10-10-rgb_front.mp4,how2sign,351,132,938,711,1280,720,1.0,11,11,False,
G2VzB5-JkRA_10-5-rgb_front,D:\how2sign\test\G2VzB5-JkRA_10-5-rgb_front.mp4,how2sign,373,126,944,667,1280,720,1.0,14,14,False,
G2VzB5-JkRA_13-10-rgb_front,D:\how2sign\test\G2VzB5-JkRA_13-10-rgb_front.mp4,how2sign,372,102,1022,720,1280,720,1.0,32,32,False,
G2VzB5-JkRA_14-10-rgb_front,D:\how2sign\test\G2VzB5-JkRA_14-10-rgb_front.mp4,how2sign,367,117,1026,713,1280,720,1.0,28,28,False,
G2VzB5-JkRA_15-10-rgb_front,D:\how2sign\test\G2VzB5-JkRA_15-10-rgb_front.mp4,how2sign,331,106,1012,720,1280,720,1.0,35,35,False,
G2VzB5-JkRA_4-10-rgb_front,D:\how2sign\test\G2VzB5-JkRA_4-10-rgb_front.mp4,how2sign,362,130,970,704,1280,720,1.0,21,21,False,
G2VzB5-JkRA_4-5-rgb_front,D:\how2sign\test\G2VzB5-JkRA_4-5-rgb_front.mp4,how2sign,367,127,959,672,1280,720,1.0,28,28,False,
G2VzB5-JkRA_5-10-rgb_front,D:\how2sign\test\G2VzB5-JkRA_5-10-rgb_front.mp4,how2sign,411,102,1011,720,1280,720,1.0,25,25,False,
G2VzB5-JkRA_7-10-rgb_front,D:\how2sign\test\G2VzB5-JkRA_7-10-rgb_front.mp4,how2sign,402,123,978,720,1280,720,1.0,11,11,False,
G2VzB5-JkRA_7-5-rgb_front,D:\how2sign\test\G2VzB5-JkRA_7-5-rgb_front.mp4,how2sign,375,132,964,664,1280,720,1.0,14,14,False,
G2VzB5-JkRA_8-10-rgb_front,D:\how2sign\test\G2VzB5-JkRA_8-10-rgb_front.mp4,how2sign,345,109,1040,720,1280,720,1.0,17,17,False,
G2VzB5-JkRA_8-5-rgb_front,D:\how2sign\test\G2VzB5-JkRA_8-5-rgb_front.mp4,how2sign,371,132,972,652,1280,720,1.0,22,22,False,
G2dND014Ps4_0-5-rgb_front,D:\how2sign\test\G2dND014Ps4_0-5-rgb_front.mp4,how2sign,344,93,962,720,1280,720,1.0,17,17,False,
G2dND014Ps4_10-5-rgb_front,D:\how2sign\test\G2dND014Ps4_10-5-rgb_front.mp4,how2sign,364,118,969,657,1280,720,1.0,17,17,False,
G2dND014Ps4_13-5-rgb_front,D:\how2sign\test\G2dND014Ps4_13-5-rgb_front.mp4,how2sign,342,117,988,654,1280,720,1.0,29,29,False,
G2dND014Ps4_14-5-rgb_front,D:\how2sign\test\G2dND014Ps4_14-5-rgb_front.mp4,how2sign,363,135,977,640,1280,720,1.0,14,14,False,
G2dND014Ps4_15-5-rgb_front,D:\how2sign\test\G2dND014Ps4_15-5-rgb_front.mp4,how2sign,334,132,970,635,1280,720,1.0,17,17,False,
G2dND014Ps4_16-5-rgb_front,D:\how2sign\test\G2dND014Ps4_16-5-rgb_front.mp4,how2sign,375,121,951,689,1280,720,1.0,17,17,False,
G2dND014Ps4_2-5-rgb_front,D:\how2sign\test\G2dND014Ps4_2-5-rgb_front.mp4,how2sign,375,122,976,696,1280,720,1.0,15,15,False,
G2dND014Ps4_4-5-rgb_front,D:\how2sign\test\G2dND014Ps4_4-5-rgb_front.mp4,how2sign,373,125,963,703,1280,720,1.0,16,16,False,
G2dND014Ps4_5-5-rgb_front,D:\how2sign\test\G2dND014Ps4_5-5-rgb_front.mp4,how2sign,340,130,1002,688,1280,720,1.0,37,37,False,
G2dND014Ps4_6-5-rgb_front,D:\how2sign\test\G2dND014Ps4_6-5-rgb_front.mp4,how2sign,360,123,971,718,1280,720,1.0,23,23,False,
G2dND014Ps4_8-5-rgb_front,D:\how2sign\test\G2dND014Ps4_8-5-rgb_front.mp4,how2sign,340,128,1016,679,1280,720,1.0,25,25,False,
G2dND014Ps4_9-5-rgb_front,D:\how2sign\test\G2dND014Ps4_9-5-rgb_front.mp4,how2sign,374,134,965,631,1280,720,1.0,13,13,False,
G2hnUeetWcc_1-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_1-5-rgb_front.mp4,how2sign,332,117,1023,640,1280,720,1.0,24,24,False,
G2hnUeetWcc_10-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_10-5-rgb_front.mp4,how2sign,406,163,932,587,1280,720,1.0,13,13,False,
G2hnUeetWcc_11-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_11-5-rgb_front.mp4,how2sign,394,141,952,615,1280,720,1.0,27,27,False,
G2hnUeetWcc_12-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_12-5-rgb_front.mp4,how2sign,373,138,961,622,1280,720,1.0,12,12,False,
G2hnUeetWcc_14-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_14-5-rgb_front.mp4,how2sign,339,99,1009,720,1280,720,1.0,26,26,False,
G2hnUeetWcc_15-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_15-5-rgb_front.mp4,how2sign,358,119,940,720,1280,720,1.0,36,36,False,
G2hnUeetWcc_16-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_16-5-rgb_front.mp4,how2sign,388,141,948,635,1280,720,1.0,11,11,False,
G2hnUeetWcc_17-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_17-5-rgb_front.mp4,how2sign,292,146,1043,631,1280,720,1.0,23,23,False,
G2hnUeetWcc_19-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_19-5-rgb_front.mp4,how2sign,244,107,1087,695,1280,720,1.0,28,28,False,
G2hnUeetWcc_20-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_20-5-rgb_front.mp4,how2sign,248,93,1141,712,1280,720,1.0,41,41,False,
G2hnUeetWcc_3-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_3-5-rgb_front.mp4,how2sign,323,125,1006,699,1280,720,1.0,17,17,False,
G2hnUeetWcc_4-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_4-5-rgb_front.mp4,how2sign,355,122,971,671,1280,720,1.0,27,27,False,
G2hnUeetWcc_6-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_6-5-rgb_front.mp4,how2sign,363,102,949,720,1280,720,1.0,39,39,False,
G2hnUeetWcc_7-5-rgb_front,D:\how2sign\test\G2hnUeetWcc_7-5-rgb_front.mp4,how2sign,360,149,970,609,1280,720,1.0,28,28,False,
G2kVb4gINSI_0-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_0-5-rgb_front.mp4,how2sign,287,108,1059,720,1280,720,1.0,39,39,False,
G2kVb4gINSI_1-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_1-10-rgb_front.mp4,how2sign,292,107,1129,705,1280,720,1.0,31,31,False,
G2kVb4gINSI_1-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_1-5-rgb_front.mp4,how2sign,282,120,1065,695,1280,720,1.0,41,41,False,
G2kVb4gINSI_10-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_10-10-rgb_front.mp4,how2sign,288,104,1113,704,1280,720,1.0,35,35,False,
G2kVb4gINSI_11-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_11-5-rgb_front.mp4,how2sign,354,150,1009,640,1280,720,1.0,15,15,False,
G2kVb4gINSI_12-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_12-10-rgb_front.mp4,how2sign,0,116,1280,678,1280,720,1.0,17,17,False,
G2kVb4gINSI_12-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_12-5-rgb_front.mp4,how2sign,343,136,992,644,1280,720,1.0,22,22,False,
G2kVb4gINSI_13-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_13-5-rgb_front.mp4,how2sign,344,122,991,654,1280,720,1.0,22,22,False,
G2kVb4gINSI_14-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_14-10-rgb_front.mp4,how2sign,325,93,1057,720,1280,720,1.0,11,11,False,
G2kVb4gINSI_14-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_14-5-rgb_front.mp4,how2sign,295,133,1052,630,1280,720,1.0,14,14,False,
G2kVb4gINSI_15-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_15-10-rgb_front.mp4,how2sign,335,104,1085,720,1280,720,1.0,41,41,False,
G2kVb4gINSI_16-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_16-10-rgb_front.mp4,how2sign,262,116,1148,707,1280,720,1.0,8,8,False,
G2kVb4gINSI_17-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_17-10-rgb_front.mp4,how2sign,273,97,1143,720,1280,720,1.0,38,38,False,
G2kVb4gINSI_18-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_18-10-rgb_front.mp4,how2sign,316,80,1022,720,1280,720,1.0,31,31,False,
G2kVb4gINSI_2-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_2-10-rgb_front.mp4,how2sign,350,106,1040,712,1280,720,1.0,28,28,False,
G2kVb4gINSI_2-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_2-5-rgb_front.mp4,how2sign,312,123,1025,717,1280,720,1.0,36,36,False,
G2kVb4gINSI_3-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_3-10-rgb_front.mp4,how2sign,272,135,1147,681,1280,720,1.0,12,12,False,
G2kVb4gINSI_4-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_4-5-rgb_front.mp4,how2sign,329,126,1019,698,1280,720,1.0,23,23,False,
G2kVb4gINSI_5-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_5-10-rgb_front.mp4,how2sign,269,150,1074,594,1280,720,1.0,9,9,False,
G2kVb4gINSI_5-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_5-5-rgb_front.mp4,how2sign,349,126,992,703,1280,720,1.0,12,12,False,
G2kVb4gINSI_6-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_6-5-rgb_front.mp4,how2sign,348,128,980,713,1280,720,1.0,21,21,False,
G2kVb4gINSI_7-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_7-10-rgb_front.mp4,how2sign,298,103,1117,719,1280,720,1.0,16,16,False,
G2kVb4gINSI_7-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_7-5-rgb_front.mp4,how2sign,281,132,1067,636,1280,720,1.0,21,21,False,
G2kVb4gINSI_8-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_8-10-rgb_front.mp4,how2sign,271,105,1142,714,1280,720,1.0,23,23,False,
G2kVb4gINSI_8-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_8-5-rgb_front.mp4,how2sign,268,116,1078,676,1280,720,1.0,31,31,False,
G2kVb4gINSI_9-10-rgb_front,D:\how2sign\test\G2kVb4gINSI_9-10-rgb_front.mp4,how2sign,321,119,1106,674,1280,720,1.0,9,9,False,
G2kVb4gINSI_9-5-rgb_front,D:\how2sign\test\G2kVb4gINSI_9-5-rgb_front.mp4,how2sign,376,119,959,666,1280,720,1.0,12,12,False,
G2lEchCCRAo_3-5-rgb_front,D:\how2sign\test\G2lEchCCRAo_3-5-rgb_front.mp4,how2sign,379,148,957,642,1280,720,1.0,22,22,False,
G2lEchCCRAo_6-5-rgb_front,D:\how2sign\test\G2lEchCCRAo_6-5-rgb_front.mp4,how2sign,378,123,966,714,1280,720,1.0,25,25,False,
G2sD7N53ju8_0-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_0-5-rgb_front.mp4,how2sign,374,147,962,665,1280,720,1.0,16,16,False,
G2sD7N53ju8_1-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_1-5-rgb_front.mp4,how2sign,383,143,956,640,1280,720,1.0,18,18,False,
G2sD7N53ju8_10-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_10-5-rgb_front.mp4,how2sign,377,130,973,687,1280,720,1.0,16,16,False,
G2sD7N53ju8_11-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_11-5-rgb_front.mp4,how2sign,362,153,967,670,1280,720,1.0,14,14,False,
G2sD7N53ju8_12-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_12-5-rgb_front.mp4,how2sign,361,152,970,626,1280,720,1.0,29,29,False,
G2sD7N53ju8_13-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_13-5-rgb_front.mp4,how2sign,382,143,947,624,1280,720,1.0,22,22,False,
G2sD7N53ju8_15-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_15-5-rgb_front.mp4,how2sign,293,126,1014,685,1280,720,1.0,38,38,False,
G2sD7N53ju8_2-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_2-5-rgb_front.mp4,how2sign,385,149,957,633,1280,720,1.0,16,16,False,
G2sD7N53ju8_3-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_3-5-rgb_front.mp4,how2sign,380,130,989,696,1280,720,1.0,32,32,False,
G2sD7N53ju8_6-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_6-5-rgb_front.mp4,how2sign,354,139,968,699,1280,720,1.0,35,35,False,
G2sD7N53ju8_7-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_7-5-rgb_front.mp4,how2sign,380,129,953,713,1280,720,1.0,34,34,False,
G2sD7N53ju8_8-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_8-5-rgb_front.mp4,how2sign,382,137,965,672,1280,720,1.0,21,21,False,
G2sD7N53ju8_9-5-rgb_front,D:\how2sign\test\G2sD7N53ju8_9-5-rgb_front.mp4,how2sign,376,139,973,667,1280,720,1.0,13,13,False,
G2uKe6hCNSo_11-5-rgb_front,D:\how2sign\test\G2uKe6hCNSo_11-5-rgb_front.mp4,how2sign,383,130,956,700,1280,720,1.0,24,24,False,
G2uKe6hCNSo_13-5-rgb_front,D:\how2sign\test\G2uKe6hCNSo_13-5-rgb_front.mp4,how2sign,264,116,1076,663,1280,720,1.0,41,41,False,
G2uKe6hCNSo_14-5-rgb_front,D:\how2sign\test\G2uKe6hCNSo_14-5-rgb_front.mp4,how2sign,357,144,971,669,1280,720,1.0,15,15,False,
G2uKe6hCNSo_15-5-rgb_front,D:\how2sign\test\G2uKe6hCNSo_15-5-rgb_front.mp4,how2sign,391,142,951,705,1280,720,1.0,9,9,False,
G2uKe6hCNSo_16-5-rgb_front,D:\how2sign\test\G2uKe6hCNSo_16-5-rgb_front.mp4,how2sign,374,134,950,666,1280,720,1.0,12,12,False,
G2uKe6hCNSo_2-5-rgb_front,D:\how2sign\test\G2uKe6hCNSo_2-5-rgb_front.mp4,how2sign,301,141,1046,678,1280,720,1.0,32,32,False,
G2uKe6hCNSo_3-5-rgb_front,D:\how2sign\test\G2uKe6hCNSo_3-5-rgb_front.mp4,how2sign,379,132,970,650,1280,720,1.0,23,23,False,
G2uKe6hCNSo_4-5-rgb_front,D:\how2sign\test\G2uKe6hCNSo_4-5-rgb_front.mp4,how2sign,316,138,987,647,1280,720,1.0,20,20,False,
G2uKe6hCNSo_6-5-rgb_front,D:\how2sign\test\G2uKe6hCNSo_6-5-rgb_front.mp4,how2sign,384,151,953,650,1280,720,1.0,19,19,False,
G2uKe6hCNSo_7-5-rgb_front,D:\how2sign\test\G2uKe6hCNSo_7-5-rgb_front.mp4,how2sign,325,158,966,666,1280,720,1.0,34,34,False,
G33aqW3DLpc_2-10-rgb_front,D:\how2sign\test\G33aqW3DLpc_2-10-rgb_front.mp4,how2sign,397,116,998,706,1280,720,1.0,31,31,False,
G33aqW3DLpc_3-10-rgb_front,D:\how2sign\test\G33aqW3DLpc_3-10-rgb_front.mp4,how2sign,391,103,1009,720,1280,720,1.0,25,25,False,
G33aqW3DLpc_3-5-rgb_front,D:\how2sign\test\G33aqW3DLpc_3-5-rgb_front.mp4,how2sign,352,162,980,646,1280,720,1.0,33,33,False,
G33aqW3DLpc_4-10-rgb_front,D:\how2sign\test\G33aqW3DLpc_4-10-rgb_front.mp4,how2sign,407,111,986,706,1280,720,1.0,38,38,False,
G33aqW3DLpc_5-10-rgb_front,D:\how2sign\test\G33aqW3DLpc_5-10-rgb_front.mp4,how2sign,376,120,1036,695,1280,720,1.0,15,15,False,
G33aqW3DLpc_5-5-rgb_front,D:\how2sign\test\G33aqW3DLpc_5-5-rgb_front.mp4,how2sign,283,143,1050,635,1280,720,1.0,20,20,False,
G34h0hn3T5k-00:03:55.235-00:03:58.987,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.03.55.235-00.03.58.987.mp4,openasl,0,17,946,1080,946,1080,1.0,20,20,False,
G34h0hn3T5k-00:04:47.447-00:04:51.331,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.04.47.447-00.04.51.331.mp4,openasl,0,0,976,1080,976,1080,1.0,21,21,False,
G34h0hn3T5k-00:06:13.206-00:06:19.533,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.06.13.206-00.06.19.533.mp4,openasl,0,0,966,1080,966,1080,1.0,33,33,False,
G34h0hn3T5k-00:06:19.533-00:06:22.298,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.06.19.533-00.06.22.298.mp4,openasl,0,15,958,1080,958,1080,1.0,15,15,False,
G34h0hn3T5k-00:07:11.764-00:07:17.937,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.07.11.764-00.07.17.937.mp4,openasl,0,0,970,1080,970,1080,1.0,32,32,False,
G34h0hn3T5k-00:11:02.160-00:11:07.792,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.11.02.160-00.11.07.792.mp4,openasl,0,0,974,1080,974,1080,1.0,29,29,False,
G34h0hn3T5k-00:11:31.190-00:11:35.820,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.11.31.190-00.11.35.820.mp4,openasl,0,20,966,1080,966,1080,1.0,24,24,False,
G34h0hn3T5k-00:12:32.168-00:12:38.173,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.12.32.168-00.12.38.173.mp4,openasl,0,0,958,1080,958,1080,1.0,31,31,False,
G34h0hn3T5k-00:13:29.307-00:13:32.977,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.13.29.307-00.13.32.977.mp4,openasl,0,5,946,1080,946,1080,1.0,19,19,False,
G34h0hn3T5k-00:14:35.164-00:14:38.335,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.14.35.164-00.14.38.335.mp4,openasl,0,0,944,1080,944,1080,1.0,17,17,False,
G34h0hn3T5k-00:14:47.510-00:14:51.682,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.14.47.510-00.14.51.682.mp4,openasl,0,0,952,1080,952,1080,1.0,22,22,False,
G34h0hn3T5k-00:14:51.682-00:14:57.687,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.14.51.682-00.14.57.687.mp4,openasl,0,0,946,1080,946,1080,1.0,31,31,False,
G34h0hn3T5k-00:14:57.687-00:15:03.693,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.14.57.687-00.15.03.693.mp4,openasl,0,0,950,1080,950,1080,1.0,31,31,False,
G34h0hn3T5k-00:15:05.821-00:15:07.322,D:\OpenASL\raw_videos_clipped\train\G34h0hn3T5k-00.15.05.821-00.15.07.322.mp4,openasl,0,23,1000,1080,1000,1080,1.0,9,9,False,
G38DbiHHTW0_10-5-rgb_front,D:\how2sign\test\G38DbiHHTW0_10-5-rgb_front.mp4,how2sign,371,148,964,644,1280,720,1.0,18,18,False,
G38DbiHHTW0_2-5-rgb_front,D:\how2sign\test\G38DbiHHTW0_2-5-rgb_front.mp4,how2sign,368,151,1012,635,1280,720,1.0,20,20,False,
G38DbiHHTW0_4-5-rgb_front,D:\how2sign\test\G38DbiHHTW0_4-5-rgb_front.mp4,how2sign,394,147,951,645,1280,720,1.0,13,13,False,
G38DbiHHTW0_5-5-rgb_front,D:\how2sign\test\G38DbiHHTW0_5-5-rgb_front.mp4,how2sign,393,133,940,709,1280,720,1.0,16,16,False,
G38DbiHHTW0_7-5-rgb_front,D:\how2sign\test\G38DbiHHTW0_7-5-rgb_front.mp4,how2sign,267,122,992,720,1280,720,1.0,23,23,False,
G38DbiHHTW0_8-5-rgb_front,D:\how2sign\test\G38DbiHHTW0_8-5-rgb_front.mp4,how2sign,375,68,969,707,1280,720,1.0,16,16,False,
G3CyVk6dizw_0-5-rgb_front,D:\how2sign\test\G3CyVk6dizw_0-5-rgb_front.mp4,how2sign,369,132,962,720,1280,720,1.0,20,20,False,
G3CyVk6dizw_9-5-rgb_front,D:\how2sign\test\G3CyVk6dizw_9-5-rgb_front.mp4,how2sign,352,136,958,668,1280,720,1.0,36,36,False,
G3EE6yhl1vk_1-5-rgb_front,D:\how2sign\test\G3EE6yhl1vk_1-5-rgb_front.mp4,how2sign,290,94,1073,720,1280,720,1.0,14,14,False,
G3EE6yhl1vk_2-5-rgb_front,D:\how2sign\test\G3EE6yhl1vk_2-5-rgb_front.mp4,how2sign,326,118,985,720,1280,720,1.0,10,10,False,
G3EE6yhl1vk_3-5-rgb_front,D:\how2sign\test\G3EE6yhl1vk_3-5-rgb_front.mp4,how2sign,235,89,1169,720,1280,720,1.0,22,22,False,
G3EE6yhl1vk_7-5-rgb_front,D:\how2sign\test\G3EE6yhl1vk_7-5-rgb_front.mp4,how2sign,326,144,1013,671,1280,720,1.0,19,19,False,
G3EE6yhl1vk_8-5-rgb_front,D:\how2sign\test\G3EE6yhl1vk_8-5-rgb_front.mp4,how2sign,338,122,993,720,1280,720,1.0,16,16,False,
